#;Número de operación;Origen;Documento Origen SAP;Ref2-Nº Vale;Número de línea;Código de cuenta;Código Centro de Costo;Nombre del centro;Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto
4223;1389664;Salida de Mercancia;11002367;2373;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340739;;;1590
4224;1389665;Salida de Mercancia;11002354;5894;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340697;;;1590
4225;1389666;Salida de Mercancia;11002327;5885;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340589;;;1590
4226;1389668;Salida de Mercancia;11002339;2323;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340634;;;1590
4227;1389670;Salida de Mercancia;11002349;5884;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340676;;;1590
4228;1389671;Salida de Mercancia;11002337;2008;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340610;;;1882
4229;1389672;Salida de Mercancia;11002374;5898;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340755;;;1906
4230;1389676;Salida de Mercancia;11002347;2353;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340664;;;1927
4231;1389677;Salida de Mercancia;11002362;2369;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340719;;;1952
4232;1389679;Salida de Mercancia;11002371;2378;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340746;;;1990
4233;1389681;Salida de Mercancia;11002355;2362;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340702;;;1990
4234;1389682;Salida de Mercancia;11002366;2371;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340733;;;2020
4235;1389685;Salida de Mercancia;11002372;5900;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340749;;;2334
4236;1389689;Salida de Mercancia;11002369;2377;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340742;;;2503
4237;1389691;Salida de Mercancia;11002330;2330;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340597;;;2721
4238;1389692;Salida de Mercancia;11002340;2346;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340641;;;3139
4239;1389698;Salida de Mercancia;11002331;5882;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340599;;;3180
4240;1389706;Salida de Mercancia;11002334;2336;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340606;;;3628
4241;1389710;Salida de Mercancia;11002348;2358;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340671;;;3670
4242;1389714;Salida de Mercancia;11002351;2363;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340681;;;3670
4243;1389718;Salida de Mercancia;11002350;5891;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340680;;;6186
4244;1389724;Salida de Mercancia;11002353;5893;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340695;;;7002
4245;1389725;Salida de Mercancia;11002368;2376;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340741;;;7800
4246;1389727;Salida de Mercancia;11002336;2319;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340609;;;7800
4247;1389730;Salida de Mercancia;11002344;2355;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340651;;;7800
4248;1393888;Factura de Proveedores;11002357;2367;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340707;;;7900
4249;1393890;Factura de Proveedores;11002358;2366;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340710;;;7900
4250;1390524;Salida de Mercancia;11002360;5895;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340716;;;7900
4251;1390526;Salida de Mercancia;11002324;2382;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340578;;;11700
4252;1390527;Salida de Mercancia;11002363;2370;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340723;;;12200
4253;1390533;Salida de Mercancia;11002365;5896;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340728;;;12200
4254;1390534;Salida de Mercancia;11002370;5899;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340745;;;14100
4255;1390539;Salida de Mercancia;11002332;2333;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340602;;;18300
4256;1390542;Salida de Mercancia;11002352;5892;1;5101001;;;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1340694;;;18350
4257;1390551;Salida de Mercancia;237109;;2;5101001;1007;GGOB-Art. Seguridad;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-414-ANDRES EDUARDO GONZALEZ CARRASCO;1344353;33;414;144000
4258;1390555;Salida de Mercancia;236318;;2;5101017;1002;GG-Maquinaria,equipos y herram;19-11-2019;Santiago;Gastos por Arriendos Operacionales;#¿NOMBRE?;1340645;;;153612
4259;1390559;Salida de Mercancia;238810;;2;5101001;204;OG-Hormigones;19-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-1160037-MELON HORMIGONES S.A;1353790;33;1160037;720384
4260;1390561;Salida de Mercancia;1341087;;7;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;CAJA CHICA N°9 OBRA Santiago;1341087;;;5800
4261;1390562;Salida de Mercancia;11002397;2209;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341592;;;6050
4262;1390565;Salida de Mercancia;1341087;;2;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;9000
4263;1390568;Salida de Mercancia;1341087;;5;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;9567
4264;1390571;Salida de Mercancia;11002401;2205;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341599;;;9980
4265;1390572;Salida de Mercancia;11002380;2227;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341543;;;12000
4266;1396244;Factura de Proveedores;1341087;;6;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;12480
4267;1396247;Factura de Proveedores;1341087;;1;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;14000
4268;1396249;Factura de Proveedores;11002377;2230;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341537;;;21882
4269;1391266;Salida de Mercancia;11002402;2204;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341602;;;27496
4270;1391269;Salida de Mercancia;11002383;2224;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341551;;;31946
4271;1391271;Salida de Mercancia;1341087;;4;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;34800
4272;1391274;Salida de Mercancia;11002400;2206;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341597;;;41050
4273;1391939;Salida de Mercancia;1341087;;3;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;43330
4274;1391944;Salida de Mercancia;1341087;;;6102001;;;20-11-2019;Santiago;Caja Chica Obra;CAJA CHICA N°9 OBRA Santiago;1341087;;;46000
4275;1391945;Salida de Mercancia;11002394;2210;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341586;;;49600
4276;1391946;Salida de Mercancia;11002390;2216;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341569;;;53940
4277;1391950;Salida de Mercancia;11002403;2203;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341604;;;55400
4278;1391952;Salida de Mercancia;11002392;2213;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341579;;;55575
4279;1391954;Salida de Mercancia;11002393;2214;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341583;;;74940
4280;1391958;Salida de Mercancia;11002391;2215;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341573;;;107972
4281;1391962;Salida de Mercancia;11002384;2223;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341552;;;110400
4282;1391965;Salida de Mercancia;11002387;2220;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341561;;;115246
4283;1391973;Salida de Mercancia;11002398;2207;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341595;;;115290
4284;1391977;Salida de Mercancia;11002378;2229;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341538;;;122000
4285;1391979;Salida de Mercancia;11002376;2231;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341534;;;123560
4286;1391985;Salida de Mercancia;11002399;2208;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341596;;;156000
4287;1391988;Salida de Mercancia;11002385;2222;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341553;;;175000
4288;1435434;Factura de Proveedores;11002388;2219;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341565;;;211795
4289;1395747;Factura de Proveedores;11002382;2225;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341548;;;220060
4290;1425316;Factura de Proveedores;11002381;2226;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341546;;;244600
4291;1392412;Salida de Mercancia;11002396;2212;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341590;;;280756
4292;1392448;Salida de Mercancia;11002389;2217;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341568;;;326560
4293;1392465;Salida de Mercancia;11002395;2211;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341588;;;358300
4294;1392477;Salida de Mercancia;11002386;2221;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341557;;;400200
4295;1392483;Salida de Mercancia;238813;;2;5101001;204;OG-Hormigones;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-1160574-MELON HORMIGONES S.A;1353794;33;1160574;541839
4296;1392497;Salida de Mercancia;11002379;2228;1;5101001;;;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1341540;;;1268800
4297;1392501;Salida de Mercancia;237643;;2;5101001;204;OG-Hormigones;20-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-1160457-MELON HORMIGONES S.A;1346533;33;1160457;2554385
4298;1392506;Salida de Mercancia;11002439;2010;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342595;;;140
4299;1392518;Salida de Mercancia;11002426;2391;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342269;;;140
4300;1392521;Salida de Mercancia;11002420;2409;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342235;;;202
4301;1392525;Salida de Mercancia;11002433;2402;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342586;;;395
4302;1392534;Salida de Mercancia;11002412;2509;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342175;;;395
4303;1392556;Salida de Mercancia;11002427;2011;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342320;;;395
4304;1392570;Salida de Mercancia;11002410;2400;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342170;;;440
4305;1396035;Factura de Proveedores;11002428;2513;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342575;;;740
4306;1393008;Salida de Mercancia;11002422;2394;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342254;;;894
4307;1393011;Salida de Mercancia;11002443;2384;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342604;;;1383
4308;1393028;Salida de Mercancia;11002408;2502;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342154;;;1464
4309;1393030;Salida de Mercancia;11002429;2511;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342576;;;1590
4310;1393032;Salida de Mercancia;11002431;2383;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342582;;;1590
4311;1393056;Salida de Mercancia;11002432;2401;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342584;;;1590
4312;1393099;Salida de Mercancia;11002437;2405;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342593;;;1590
4313;1393100;Salida de Mercancia;11002404;2507;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342103;;;1590
4314;1393103;Salida de Mercancia;11002405;2414;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342106;;;1590
4315;1393107;Salida de Mercancia;11002423;2408;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342257;;;1671
4316;1393110;Salida de Mercancia;11002419;2395;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342224;;;1814
4317;1393112;Salida de Mercancia;11002414;2399;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342185;;;1927
4318;1393118;Salida de Mercancia;11002409;;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342155;;;1950
4319;1393134;Salida de Mercancia;11002415;2398;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342199;;;1952
4320;1393139;Salida de Mercancia;11002424;2407;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342264;;;2329
4321;1393145;Salida de Mercancia;11002440;2386;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342597;;;2334
4322;1393148;Salida de Mercancia;11002406;2381;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342109;;;2334
4323;1393155;Salida de Mercancia;236857;;2;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-53472-MARIA NAZAR MISLEH Y CIA. LTDA.;1343115;33;53472;2353
4324;1393159;Salida de Mercancia;11002438;2387;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342594;;;2653
4325;1393167;Salida de Mercancia;11002442;2403;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342603;;;3093
4326;1393167;Salida de Mercancia;11002407;2413;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342153;;;3093
4327;1393172;Salida de Mercancia;11002434;2389;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342587;;;3550
4328;1393174;Salida de Mercancia;11002416;2397;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342206;;;3798
4329;1393177;Salida de Mercancia;11002436;2388;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342590;;;3990
4330;1395750;Factura de Proveedores;11002430;2514;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342581;;;4036
4331;1395752;Factura de Proveedores;11002421;2416;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342252;;;4668
4332;1393950;Salida de Mercancia;11002411;2508;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342173;;;5165
4333;1393955;Salida de Mercancia;11002441;2385;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342600;;;5329
4334;1393956;Salida de Mercancia;236851;;2;6102001;;;21-11-2019;Santiago;Caja Chica Obra;FE-47486-COMERCIAL Y SERVICIOS PUNTO TIERRA LTDA.;1343103;FE;47486;7134
4335;1393958;Salida de Mercancia;11002417;2410;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342213;;;7800
4336;1393961;Salida de Mercancia;11002413;2412;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342184;;;8489
4337;1393964;Salida de Mercancia;236854;;2;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;FE-1666-RACID SPA;1343109;FE;1666;8824
4338;1393966;Salida de Mercancia;11002418;2393;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342214;;;9650
4339;1393973;Salida de Mercancia;236844;;3;6102001;;;21-11-2019;Santiago;Caja Chica Obra;FE-47485-COMERCIAL Y SERVICIOS PUNTO TIERRA LTDA.;1343093;FE;47485;10253
4340;1393975;Salida de Mercancia;11002435;2390;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342588;;;13737
4341;1393977;Salida de Mercancia;11002425;2406;1;5101001;;;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1342266;;;18350
4342;1393979;Salida de Mercancia;237646;;2;5101001;204;OG-Hormigones;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-1160972-MELON HORMIGONES S.A;1346544;33;1160972;532128
4343;1393983;Salida de Mercancia;237645;;2;5101001;204;OG-Hormigones;21-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-1160971-MELON HORMIGONES S.A;1346541;33;1160971;630670
4344;1393985;Salida de Mercancia;242355;;2;5101001;204;OG-Hormigones;22-11-2019;Santiago;Materias Primas de Obras en Ejecución;33-1161552-MELON HORMIGONES S.A;1377402;33;1161552;112650
4345;1393987;Salida de Mercancia;245977;;2;5101017;1002;GG-Maquinaria,equipos y herram;22-11-2019;Santiago;Gastos por Arriendos Operacionales;33-1293-KUVE SPA;1395000;33;1293;168000
